Name,Fulladdress,Street,Municipality,Categories,Phone,Phones,Claimed,Review Count,Average Rating,Review URL,Google Maps URL,Latitude,Longitude,Website,Domain,Opening hours,Featured image,Cid,Place Id,Kgmid,Plus code,Google Knowledge URL,Email,Social Medias,Facebook,Instagram,Twitter,Yelp
Warehouse,"21 Quai des Antilles, 44200 Nantes",21 Quai des Antilles,44200 Nantes,Концертный зал,rJDkZ8bXDJrX7M8P6uLYyQw,,YES,1728,3.8,"https://search.google.com/local/reviews?placeid=ChIJAQAA9_brBUgRsqXMDaje_F4&q=night+club+in+Nantes,+France&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=6844590347063698866,47.2011833,-1.5729613999999998,https://www.warehouse-nantes.fr/,warehouse-nantes.fr,,https://lh5.googleusercontent.com/p/AF1QipNpFWcxg3RqYUJG3Zf52vFzHnBCeEhb4kIbzuzd=w137-h92-k-no,6844590347063698866,ChIJAQAA9_brBUgRsqXMDaje_F4,/g/11fy_qpf_w,8CVW6C2G+FR,https://www.google.com/search?kgmid=/g/11fy_qpf_w,,"{""facebook"":""https://www.facebook.com/warehousenantes"",""twitter"":""https://www.twitter.com/warehousenantes"",""instagram"":""https://www.instagram.com/warehousenantes"",""youtube"":""https://www.youtube.com/channel/ucuskakdwtpn7vt571qv-kua"",""tiktok"":""https://www.tiktok.com/@warehousenantes""}",https://www.facebook.com/warehousenantes,https://www.instagram.com/warehousenantes,https://www.twitter.com/warehousenantes,
L R de Rien,"17 Rue Kervégan, 44000 Nantes",17 Rue Kervégan,44000 Nantes,Бар с живой музыкой,02 40 48 65 04,"02 40 48 65 04, +33 2 40 48 65 04",NO,195,4.4,"https://search.google.com/local/reviews?placeid=ChIJE3i8lajuBUgRgH2CPHzhQUw&q=night+club+in+Nantes,+France&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=5494920944076094848,47.2124613,-1.5561927,,,"среда:[19:30–04:00], четверг:[19:30–04:00], пятница:[19:30–04:00], суббота:[19:30–04:00], воскресенье:[Закрыто], понедельник:[Закрыто], вторник:[19:30–04:00]",https://lh5.googleusercontent.com/p/AF1QipP50Fq5kS6yFDdyXlb5Q0EY7PLvtSl7xXYMA2ue=w199-h92-k-no,5494920944076094848,ChIJE3i8lajuBUgRgH2CPHzhQUw,/g/11b6dvv3bk,8CVW6C6V+XG,https://www.google.com/search?kgmid=/g/11b6dvv3bk,44lrderien@gmail.com,"{""facebook"":""https://www.facebook.com/permalink.php?story_fbid=493078983601398&id=100086979016530"",""yelp"":""https://www.yelp.com/biz/l-r-de-rien-nantes"",""instagram"":""https://www.instagram.com/lrderien44/""}",https://www.facebook.com/permalink.php?story_fbid=493078983601398&id=100086979016530,https://www.instagram.com/lrderien44/,,https://www.yelp.com/biz/l-r-de-rien-nantes
MOOV Club,"7 Rue des Salorges, 44100 Nantes",7 Rue des Salorges,44100 Nantes,Ночной клуб,rJDkZ8bXDJrX7M8P6uLYyQw,,YES,,,,https://www.google.com/maps?cid=5405128320480856725,47.2046199,-1.5757879,https://moov-club.fr/,moov-club.fr,"четверг:[23:30–00:00], пятница:[00:00–07:00], суббота:[00:00–07:00], воскресенье:[00:00–07:00], понедельник:[Закрыто], вторник:[Закрыто], среда:[Закрыто]",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XzbjxzuXTd3iZaAkn2p9dA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=177.6358&pitch=0&thumbfov=100,5405128320480856725,ChIJu3mjFJvtBUgRlUqq45HfAks,/g/11wtjw4yvh,8CVW6C3F+RM,https://www.google.com/search?kgmid=/g/11wtjw4yvh,,"{""facebook"":""https://www.facebook.com/moovclub/posts/927009926097107/"",""yelp"":""https://www.yelp.com/biz/le-royal-nantes-2""}",https://www.facebook.com/moovclub/posts/927009926097107/,,,https://www.yelp.com/biz/le-royal-nantes-2
Moon Social Club,"33 Rue Marie Curie, 44230 Saint-Sébastien-sur-Loire",33 Rue Marie Curie,44230 Saint-Sébastien-sur-Loire,"Ночной клуб,Бар,Место проведения мероприятий,Концертная площадка",02 40 58 71 31,"02 40 58 71 31, +33 2 40 58 71 31",YES,467,3,"https://search.google.com/local/reviews?placeid=ChIJW1m9VLvoBUgRIcXvDuWSwP8&q=night+club+in+Nantes,+France&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=18428891187695830305,47.190070899999995,-1.4894946,https://moonsocialclub.com/,moonsocialclub.com,"четверг:[23:00–00:00], пятница:[00:00–06:00], суббота:[00:00–06:00], воскресенье:[00:00–06:00], понедельник:[Закрыто], вторник:[Закрыто], среда:[Закрыто]",https://lh5.googleusercontent.com/p/AF1QipPKs2VUAq3miBpZUd_VD2Bqpqq4TesKqRMLa50r=w137-h92-k-no,18428891187695830305,ChIJW1m9VLvoBUgRIcXvDuWSwP8,/g/1tncs8bp,8CVW5GR6+26,https://www.google.com/search?kgmid=/g/1tncs8bp,,"{""facebook"":""https://www.facebook.com/briac.tribuneloirefcn.1/posts/2065409937245999"",""instagram"":""https://www.instagram.com/explore/locations/307156666/papa-tango/?locale=fr""}",https://www.facebook.com/briac.tribuneloirefcn.1/posts/2065409937245999,https://www.instagram.com/explore/locations/307156666/papa-tango/?locale=fr,,
Le Chat noir,"13 All. Duguay Trouin, 44000 Nantes",13 All. Duguay Trouin,44000 Nantes,"Бар с живой музыкой,Бар,Коктейль-бар,Кофейня,Брассери",06 61 68 66 20,"06 61 68 66 20, +33 6 61 68 66 20",YES,1246,4.5,"https://search.google.com/local/reviews?placeid=ChIJ14yUmajuBUgRO1JWZWib6pk&q=night+club+in+Nantes,+France&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=11090847905032327739,47.2129621,-1.5563101,,,"среда:[11:00–02:00], четверг:[11:00–02:00], пятница:[11:00–02:00], суббота:[11:00–02:00], воскресенье:[11:00–02:00], понедельник:[11:00–02:00], вторник:[11:00–02:00]",https://lh5.googleusercontent.com/p/AF1QipM1kdxFTTiUdjNX8pXrOy5PlEMGGjTYDn5UUihF=w163-h92-k-no,11090847905032327739,ChIJ14yUmajuBUgRO1JWZWib6pk,/g/11cfcbmm3,8CVW6C7V+5F,https://www.google.com/search?kgmid=/g/11cfcbmm3,au-chat-noir@hotmail.fr,"{""facebook"":""https://www.facebook.com/chat.noirrr/""}",https://www.facebook.com/chat.noirrr/,,,
Macadam,"17 Rue Jules Launey, 44100 Nantes",17 Rue Jules Launey,44100 Nantes,"Клуб,Концертная площадка",rJDkZ8bXDJrX7M8P6uLYyQw,,YES,466,4,"https://search.google.com/local/reviews?placeid=ChIJmXnmQI_rBUgRIczlx7VEQtk&q=night+club+in+Nantes,+France&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=15655150802226760737,47.1974598,-1.5890851,https://www.facebook.com/macadam.nantes,facebook.com,"четверг:[00:00–06:00], пятница:[00:00–07:00], суббота:[00:00–07:00], воскресенье:[Закрыто], понедельник:[Закрыто], вторник:[Закрыто], среда:[Закрыто]",https://lh5.googleusercontent.com/p/AF1QipMTK2LLQmESTwnMjYC6CXYjV00ggO4rItiOlUwI=w137-h92-k-no,15655150802226760737,ChIJmXnmQI_rBUgRIczlx7VEQtk,/g/11g8vq269v,8CVW5CW6+X9,https://www.google.com/search?kgmid=/g/11g8vq269v,,"{""facebook"":""https://www.facebook.com/macadam.nantes/"",""linkedin"":""https://fr.linkedin.com/company/macadam-nantes"",""instagram"":""https://www.instagram.com/macadam_nantes""}",https://www.facebook.com/macadam.nantes/,https://www.instagram.com/macadam_nantes,,
Fleming's Irish Pub - Bar à Whisky,"22 Rue des Carmes, 44000 Nantes",22 Rue des Carmes,44000 Nantes,"Ирландский паб,Бар,Пивной зал,Коктейль-бар,Бар с дартсом,Караоке-бар,Бар с живой музыкой,Паб,Спорт-бар,Бар, где едят стоя",06 43 52 87 51,"06 43 52 87 51, +33 6 43 52 87 51",YES,1200,4.3,"https://search.google.com/local/reviews?placeid=ChIJW2pTm6buBUgRGivWLzPqp_w&q=night+club+in+Nantes,+France&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=18205777524235315994,47.216553999999995,-1.555239,http://flemings-nantes.fr/,flemings-nantes.fr,"среда:[11:00–02:00], четверг:[11:00–02:00], пятница:[11:00–02:00], суббота:[11:00–02:00], воскресенье:[16:00–02:00], понедельник:[16:00–02:00], вторник:[11:00–02:00]",https://lh5.googleusercontent.com/p/AF1QipOn4G1J5UG4ApaUvSQA_xdT7N5yljck_lxQz1J5=w163-h92-k-no,18205777524235315994,ChIJW2pTm6buBUgRGivWLzPqp_w,/g/119t9k4rg,8CVW6C8V+JW,https://www.google.com/search?kgmid=/g/119t9k4rg,,"{""facebook"":""https://www.facebook.com/flemingsirishpub/"",""instagram"":""https://www.instagram.com/foodcollect_fr/"",""linkedin"":""https://www.linkedin.com/company/82770925/admin/"",""yelp"":""https://www.yelp.com/biz/flemings-nantes-2""}",https://www.facebook.com/flemingsirishpub/,https://www.instagram.com/foodcollect_fr/,,https://www.yelp.com/biz/flemings-nantes-2
Le Moonlight,"80 Rue Maréchal Joffre, 44000 Nantes",80 Rue Maréchal Joffre,44000 Nantes,"Кальянная,Комната отдыха,Ресторан,Чайхана",02 52 10 74 04,"02 52 10 74 04, +33 2 52 10 74 04",NO,206,4.4,"https://search.google.com/local/reviews?placeid=ChIJiaKM3LzuBUgROnZzMc--p0Y&q=night+club+in+Nantes,+France&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=5091247700862793274,47.220442,-1.548999,https://www.facebook.com/Chicha-Le-Moonlight-121718964575725/?fref=ts,facebook.com,"среда:[14:00–02:00], четверг:[14:00–02:00], пятница:[14:00–02:00], суббота:[14:00–02:00], воскресенье:[14:00–02:00], понедельник:[14:00–02:00], вторник:[14:00–02:00]",https://lh5.googleusercontent.com/p/AF1QipPj6dPjsTokqW8y7i7ok9v_Do4QoTLtjItXofQo=w80-h106-k-no,5091247700862793274,ChIJiaKM3LzuBUgROnZzMc--p0Y,/g/1tgb6qx1,8CVW6FC2+5C,https://www.google.com/search?kgmid=/g/1tgb6qx1,,"{""facebook"":""https://www.facebook.com/100065583377825/""}",https://www.facebook.com/100065583377825/,,,
Le Montecito,"6 All. Duquesne, 44000 Nantes",6 All. Duquesne,44000 Nantes,"Гей-бар,Коктейль-бар",09 86 50 12 07,"09 86 50 12 07, +33 9 86 50 12 07",YES,195,4.6,"https://search.google.com/local/reviews?placeid=ChIJ65UtT6buBUgR_bnuWVJYZmE&q=night+club+in+Nantes,+France&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=7018394180022876669,47.2175377,-1.5567434999999998,https://www.lemontecito.fr/,lemontecito.fr,"среда:[16:00–02:00], четверг:[16:00–02:00], пятница:[16:00–02:00], суббота:[16:00–02:00], воскресенье:[16:00–02:00], понедельник:[Закрыто], вторник:[16:00–02:00]",https://lh5.googleusercontent.com/p/AF1QipMFpxNQSOGtkOaGcPBfuU60dcfeYL7P3RoX8c3v=w122-h92-k-no,7018394180022876669,ChIJ65UtT6buBUgR_bnuWVJYZmE,/g/1tjy0wgv,8CVW6C9V+28,https://www.google.com/search?kgmid=/g/1tjy0wgv,,"{""facebook"":""https://www.facebook.com/ricardo.fernandes.566/posts/7935034243174043""}",https://www.facebook.com/ricardo.fernandes.566/posts/7935034243174043,,,
Le Petit Marais,"15 Rue Kervégan, 44000 Nantes",15 Rue Kervégan,44000 Nantes,Бар,rJDkZ8bXDJrX7M8P6uLYyQw,,YES,245,3.1,"https://search.google.com/local/reviews?placeid=ChIJkxJUvKjuBUgRhowHd7vgELA&q=night+club+in+Nantes,+France&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=12686887246063176838,47.2127202,-1.5556923,https://www.facebook.com/lepetit.marais,facebook.com,"среда:[22:00–04:00], четверг:[22:00–04:00], пятница:[22:00–04:00], суббота:[22:00–04:00], воскресенье:[Закрыто], понедельник:[Закрыто], вторник:[22:00–04:00]",https://lh5.googleusercontent.com/p/AF1QipMWNtmvFLWpqiLmKVvkkmebw3l93n0Md8lq9VQy=w122-h92-k-no,12686887246063176838,ChIJkxJUvKjuBUgRhowHd7vgELA,/g/1tdmd816,8CVW6C7V+3P,https://www.google.com/search?kgmid=/g/1tdmd816,,"{""yelp"":""https://www.yelp.com/biz/le-petit-marais-nantes"",""facebook"":""https://www.facebook.com/lepetit.marais/""}",https://www.facebook.com/lepetit.marais/,,,https://www.yelp.com/biz/le-petit-marais-nantes
K&B,"10 Pl. Edouard Normand, 44000 Nantes",10 Pl. Edouard Normand,44000 Nantes,"Винный бар,Коктейль-бар,Место проведения мероприятий,Тапас ресторан",09 80 75 00 03,"09 80 75 00 03, +33 9 80 75 00 03",YES,82,4.7,"https://search.google.com/local/reviews?placeid=ChIJpbOPjB7sBUgRTFyFrnycC3I&q=night+club+in+Nantes,+France&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=8217834004385455180,47.2193513,-1.5633751,,,"четверг:[11:00–01:30], пятница:[11:00–01:30], суббота:[15:00–01:30], воскресенье:[11:00–14:00], понедельник:[Закрыто], вторник:[09:30–00:00], среда:[09:30–00:00]",https://lh5.googleusercontent.com/p/AF1QipOcGOBqSzLlYWFHX1FixWGmrtPkfen22AXxa5Kv=w80-h106-k-no,8217834004385455180,ChIJpbOPjB7sBUgRTFyFrnycC3I,/g/11f2wdvfjj,8CVW6C9P+PJ,https://www.google.com/search?kgmid=/g/11f2wdvfjj,,,,,,
The Live Bar,"7 Rue des États, 44000 Nantes",7 Rue des États,44000 Nantes,"Бар с живой музыкой,Бар",rJDkZ8bXDJrX7M8P6uLYyQw,,YES,469,4.5,"https://search.google.com/local/reviews?placeid=ChIJh6R5I6XuBUgRQa2twZRlhuw&q=night+club+in+Nantes,+France&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=17043421529409170753,47.215555699999996,-1.5505269,,,"среда:[14:00–02:00], четверг:[14:00–02:00], пятница:[14:00–02:00], суббота:[14:00–02:00], воскресенье:[14:00–00:30], понедельник:[14:00–02:00], вторник:[14:00–02:00]",https://lh5.googleusercontent.com/p/AF1QipPFMMfu4tsRPC89N0qY2RMCid0AFHbeBnYR1RwJ=w199-h92-k-no,17043421529409170753,ChIJh6R5I6XuBUgRQa2twZRlhuw,/g/1tcx6d4c,8CVW6C8X+6Q,https://www.google.com/search?kgmid=/g/1tcx6d4c,,"{""facebook"":""https://www.facebook.com/lelivebar/"",""instagram"":""https://www.instagram.com/lelivebar_nantes/""}",https://www.facebook.com/lelivebar/,https://www.instagram.com/lelivebar_nantes/,,
Micro Comedy Club,"59 Quai de la Fosse, 44000 Nantes",59 Quai de la Fosse,44000 Nantes,"Комедийный клуб,Бар",rJDkZ8bXDJrX7M8P6uLYyQw,,YES,605,4.9,"https://search.google.com/local/reviews?placeid=ChIJFQhN11rtBUgR24k6qjlStao&q=night+club+in+Nantes,+France&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=12300828364854954459,47.209981,-1.5648201,https://www.microcomedyclub.fr/,microcomedyclub.fr,"четверг:[18:13–23:32], пятница:[18:24–01:37], суббота:[16:24–01:52], воскресенье:[16:16–21:58], понедельник:[Закрыто], вторник:[18:37–23:02], среда:[18:37–23:01]",https://lh5.googleusercontent.com/p/AF1QipMzJ-tuOr4fJ5hrjnNbYgCgQMlDISyeLyiMBssu=w138-h92-k-no,12300828364854954459,ChIJFQhN11rtBUgR24k6qjlStao,/g/11rp48zzs7,8CVW6C5P+X3,https://www.google.com/search?kgmid=/g/11rp48zzs7,microcomedyclub@gmail.com,"{""instagram"":""https://www.instagram.com/microcomedyclub/"",""facebook"":""https://www.facebook.com/lolo.lauriane.1/posts/25660791476869239"",""youtube"":""https://www.youtube.com/@2tocardsfontdustand-up"",""tiktok"":""https://www.tiktok.com/@microcomedyclub""}",https://www.facebook.com/lolo.lauriane.1/posts/25660791476869239,https://www.instagram.com/microcomedyclub/,,
Bras de Fer,"20 Bd de la Prairie au Duc, 44200 Nantes",20 Bd de la Prairie au Duc,44200 Nantes,"Винный бар,Бар с живой музыкой,Винный погреб",02 72 01 66 30,"02 72 01 66 30, +33 2 72 01 66 30",YES,352,4.5,"https://search.google.com/local/reviews?placeid=ChIJocQxlaruBUgRABozwXZCowQ&q=night+club+in+Nantes,+France&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=334183875170474496,47.205160199999995,-1.5573531999999999,https://www.facebook.com/pg/brasdefernantes,facebook.com,"среда:[16:00–02:00], четверг:[16:00–02:00], пятница:[16:00–02:00], суббота:[16:00–02:00], воскресенье:[Закрыто], понедельник:[Закрыто], вторник:[16:00–02:00]",https://lh5.googleusercontent.com/p/AF1QipPqmWKGSSNbJt_bLEy3CAz9dJ5t4bVoUJP4ipuX=w137-h92-k-no,334183875170474496,ChIJocQxlaruBUgRABozwXZCowQ,/g/11f1ytd45m,8CVW6C4V+33,https://www.google.com/search?kgmid=/g/11f1ytd45m,,"{""facebook"":""https://www.facebook.com/fauverecords/posts/198711248926266""}",https://www.facebook.com/fauverecords/posts/198711248926266,,,
Le Ferrailleur,"21 Quai des Antilles, 44200 Nantes",21 Quai des Antilles,44200 Nantes,"Ночной клуб,Бар,Концертная площадка",rJDkZ8bXDJrX7M8P6uLYyQw,,YES,1488,4.6,"https://search.google.com/local/reviews?placeid=ChIJS86dWvbrBUgRbMNIZqHFLCo&q=night+club+in+Nantes,+France&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=3039021145564693356,47.2005543,-1.5737341999999999,http://www.leferrailleur.fr/,leferrailleur.fr,"среда:[16:00–03:30], четверг:[16:00–03:30], пятница:[16:00–03:30], суббота:[16:00–03:30], воскресенье:[15:00–00:00], понедельник:[Закрыто], вторник:[Закрыто]",https://lh5.googleusercontent.com/p/AF1QipMsOgcsCL83Aep1a2dImqKJIMg1fzTD9Tth4Joh=w122-h92-k-no,3039021145564693356,ChIJS86dWvbrBUgRbMNIZqHFLCo,/g/1tghcj2f,8CVW6C2G+6G,https://www.google.com/search?kgmid=/g/1tghcj2f,"maxime@leferrailleur.fr,bar@leferrailleur.fr,jeff@leferrailleur.fr,eff@leferrailleur.fr","{""facebook"":""https://www.facebook.com/le.ferrailleur.nantes/"",""twitter"":""https://twitter.com/leferrailleur"",""instagram"":""https://instagram.com/leferrailleur"",""youtube"":""https://www.youtube.com/channel/ucnjxmuwe0ubhiq-eqyb6hrg"",""yelp"":""https://www.yelp.com/biz/le-ferrailleur-nantes-2""}",https://www.facebook.com/le.ferrailleur.nantes/,https://instagram.com/leferrailleur,https://twitter.com/leferrailleur,https://www.yelp.com/biz/le-ferrailleur-nantes-2
El Machu Picchu,"1 Pl. Graslin, 44000 Nantes",1 Pl. Graslin,44000 Nantes,Комната отдыха,rJDkZ8bXDJrX7M8P6uLYyQw,,YES,21,4.5,"https://search.google.com/local/reviews?placeid=ChIJb_qp5p_tBUgRWPy5qnH9yuE&q=night+club+in+Nantes,+France&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=16270095268466785368,47.2131647,-1.561712,,,"среда:[00:00–06:00], четверг:[00:00–06:00], пятница:[00:00–06:00], суббота:[00:00–06:00], воскресенье:[00:00–06:00], понедельник:[00:00–06:00], вторник:[00:00–06:00]",https://lh5.googleusercontent.com/p/AF1QipOWYfi3B0eSRIslMbXzU3CCaxkl0i6HQPAlL8fa=w163-h92-k-no,16270095268466785368,ChIJb_qp5p_tBUgRWPy5qnH9yuE,/g/11mtjx851j,8CVW6C7Q+78,https://www.google.com/search?kgmid=/g/11mtjx851j,,,,,,
Bar Prohibition,"7 Rue de la Baclerie, 44000 Nantes",7 Rue de la Baclerie,44000 Nantes,"Бар,Спорт-бар",rJDkZ8bXDJrX7M8P6uLYyQw,,YES,916,3.4,"https://search.google.com/local/reviews?placeid=ChIJt9-YuaXuBUgRLYlJdl_OPt4&q=night+club+in+Nantes,+France&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=16014464234377808173,47.215207,-1.55337,https://www.barprohibition.com/,barprohibition.com,"среда:[22:00–03:30], четверг:[22:00–03:30], пятница:[21:00–03:30], суббота:[21:00–03:30], воскресенье:[Закрыто], понедельник:[Закрыто], вторник:[22:00–03:30]",https://lh5.googleusercontent.com/p/AF1QipPy9jAlS8R69u1ch8uz5p9DxLW4a5jg8utvqdI=w138-h92-k-no,16014464234377808173,ChIJt9-YuaXuBUgRLYlJdl_OPt4,/g/11b634wsdq,8CVW6C8W+3M,https://www.google.com/search?kgmid=/g/11b634wsdq,,"{""yelp"":""https://www.yelp.com/biz/prohibition-nantes"",""facebook"":""https://www.facebook.com/prohibition.bar.nantes"",""instagram"":""https://www.instagram.com/barprohibition""}",https://www.facebook.com/prohibition.bar.nantes,https://www.instagram.com/barprohibition,,https://www.yelp.com/biz/prohibition-nantes
Barberousse Nantes,"91 Rue Maréchal Joffre, 44000 Nantes",91 Rue Maréchal Joffre,44000 Nantes,Коктейль-бар,09 74 73 53 78,"09 74 73 53 78, +33 9 74 73 53 78",YES,398,4.5,"https://search.google.com/local/reviews?placeid=ChIJfTMxtZnvBUgRi81f51xGO5U&q=night+club+in+Nantes,+France&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=10753265900109942155,47.2201082,-1.5490572999999999,http://barberousse-nantes.metro.bar/,barberousse-nantes.metro.bar,"среда:[17:00–04:00], четверг:[17:00–04:00], пятница:[17:00–04:00], суббота:[17:00–04:00], воскресенье:[Закрыто], понедельник:[17:00–04:00], вторник:[17:00–04:00]",https://lh5.googleusercontent.com/p/AF1QipOSD1HHAOI-TKxVGI4kOK-h-cdtGO_sUSQ-4Zee=w122-h92-k-no,10753265900109942155,ChIJfTMxtZnvBUgRi81f51xGO5U,/g/11h91491ns,8CVW6FC2+29,https://www.google.com/search?kgmid=/g/11h91491ns,barberousse.nantes@gmail.com,"{""facebook"":""https://www.facebook.com/ywomama/posts/10220025217531110"",""instagram"":""https://www.instagram.com/barberousse.nantes/""}",https://www.facebook.com/ywomama/posts/10220025217531110,https://www.instagram.com/barberousse.nantes/,,
Two c bar,"14 Rue des Saumonières, 44300 Nantes",14 Rue des Saumonières,44300 Nantes,"Комната отдыха,Ресторан",07 84 12 20 18,"07 84 12 20 18, +33 7 84 12 20 18",NO,64,4.4,"https://search.google.com/local/reviews?placeid=ChIJuw1BxfjvBUgRSzmws8YWnGo&q=night+club+in+Nantes,+France&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=7682040107061229899,47.255165999999996,-1.5520129999999999,,,"среда:[17:00–01:00], четверг:[17:00–02:00], пятница:[18:00–02:00], суббота:[18:00–02:00], воскресенье:[Закрыто], понедельник:[Закрыто], вторник:[19:00–01:00]",https://lh5.googleusercontent.com/p/AF1QipMt9DD7cgfOYpFdPVCaRPUXPHQb52UUZt6LtAKR=w80-h106-k-no,7682040107061229899,ChIJuw1BxfjvBUgRSzmws8YWnGo,/g/11stghy7mn,8CVW7C4X+35,https://www.google.com/search?kgmid=/g/11stghy7mn,,,,,,
L'Univers Café Speakeasy,"16 Rue Jean Jacques Rousseau, 44000 Nantes",16 Rue Jean Jacques Rousseau,44000 Nantes,"Коктейль-бар,Джаз-клуб,Бар с живой музыкой,Комната отдыха,Тапас-бар",02 40 73 49 55,"02 40 73 49 55, +33 2 40 73 49 55",YES,593,4.3,"https://search.google.com/local/reviews?placeid=ChIJWYW3zgLsBUgRfWMcXOG13K8&q=night+club+in+Nantes,+France&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=12672203431031366525,47.213035,-1.5616348999999998,https://univers-cafe-speakeasy.eatbu.com/,eatbu.com,"среда:[16:00–02:00], четверг:[16:00–02:00], пятница:[16:00–02:00], суббота:[16:00–02:00], воскресенье:[Закрыто], понедельник:[Закрыто], вторник:[16:00–02:00]",https://lh5.googleusercontent.com/p/AF1QipNbJsUSIxE5dWO1x3nmeSQZ58l3vENB9vUq-c2M=w122-h92-k-no,12672203431031366525,ChIJWYW3zgLsBUgRfWMcXOG13K8,/g/1tgkgn_h,8CVW6C7Q+68,https://www.google.com/search?kgmid=/g/1tgkgn_h,,"{""facebook"":""https://www.facebook.com/universnantes/"",""yelp"":""https://www.yelp.com/biz/l-univers-caf%c3%a9-nantes""}",https://www.facebook.com/universnantes/,,,https://www.yelp.com/biz/l-univers-caf%c3%a9-nantes
Le Hangar à Bananes,"Hangar à Bananes, 21 Quai des Antilles, 44200 Nantes",Hangar à Bananes,21 Quai des Antilles,"Бар,Ассоциация / Организация",02 40 71 08 79,"02 40 71 08 79, +33 2 40 71 08 79",YES,1496,4.2,"https://search.google.com/local/reviews?placeid=ChIJUzrK7qbuBUgRHPqKq5Wbv0A&q=night+club+in+Nantes,+France&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=4665618806109567516,47.2007682,-1.5731692,,,"четверг:[24 часа в сутки], пятница:[24 часа в сутки], суббота:[24 часа в сутки], воскресенье:[24 часа в сутки], понедельник:[24 часа в сутки], вторник:[24 часа в сутки], среда:[24 часа в сутки]",https://lh5.googleusercontent.com/p/AF1QipMKFG2pYxCg7qw0KY3KW8yRsUo2h06uVkZ9ujP4=w163-h92-k-no,4665618806109567516,ChIJUzrK7qbuBUgRHPqKq5Wbv0A,/g/1215vgzz,8CVW6C2G+8P,https://www.google.com/search?kgmid=/g/1215vgzz,,"{""yelp"":""https://www.yelp.com/biz/le-hangar-%c3%a0-bananes-nantes"",""facebook"":""https://www.facebook.com/le.hangar.a.bananes/"",""twitter"":""https://twitter.com/nantesfr""}",https://www.facebook.com/le.hangar.a.bananes/,,https://twitter.com/nantesfr,https://www.yelp.com/biz/le-hangar-%c3%a0-bananes-nantes
Novelty Cafe,"4 All. de l'Île Gloriette, 44000 Nantes",4 All. de l'Île Gloriette,44000 Nantes,"Бар,Пивной зал,Коктейль-бар,Диджей,Комната отдыха,Спорт-бар,Бар, где едят стоя",09 74 64 04 57,"09 74 64 04 57, +33 9 74 64 04 57",YES,21,4.9,"https://search.google.com/local/reviews?placeid=ChIJ5eFeuWjvBUgRtXzWSbqkGFQ&q=night+club+in+Nantes,+France&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=6059774418636668085,47.2111415,-1.5570690999999999,,,"среда:[17:30–02:00], четверг:[17:30–00:00], пятница:[17:00–02:00], суббота:[17:00–02:00], воскресенье:[Закрыто], понедельник:[20:00–02:00], вторник:[17:30–02:00]",https://lh5.googleusercontent.com/p/AF1QipMp_anEWW2BZWH4SmZEFdP44tX5gNNC5YbK84SZ=w122-h92-k-no,6059774418636668085,ChIJ5eFeuWjvBUgRtXzWSbqkGFQ,/g/11k522yg_v,8CVW6C6V+F5,https://www.google.com/search?kgmid=/g/11k522yg_v,,"{""instagram"":""https://www.instagram.com/novelty_cafe44/""}",,https://www.instagram.com/novelty_cafe44/,,
Rush Lounge,"29 Rue Dufour, 44000 Nantes",29 Rue Dufour,44000 Nantes,"Комната отдыха,Бар,Кебабная,Ресторан",09 56 28 95 72,"09 56 28 95 72, +33 9 56 28 95 72",YES,208,4.7,"https://search.google.com/local/reviews?placeid=ChIJd2-HmI_vBUgRY1zTqo9-I1k&q=night+club+in+Nantes,+France&authuser=0&hl=ru&gl=FR",https://www.google.com/maps?cid=6423116649071860835,47.2257013,-1.5441696999999999,,,,https://lh5.googleusercontent.com/p/AF1QipOXp5gceZOmg7aGzpkw5tgY5YaqgJlO16mt6DY=w122-h92-k-no,6423116649071860835,ChIJd2-HmI_vBUgRY1zTqo9-I1k,/g/11fvg70tyh,8CVW6FG4+78,https://www.google.com/search?kgmid=/g/11fvg70tyh,,,,,,
